,date,station_id,station_name,station_lat,station_long,ride_counts,trip_minutes
1295,2019-02-01,3401,2 Ave & 9 St,40.6724811,-73.99331394,176,130681
1296,2019-02-01,3402,Court St & State St,40.6902375,-73.99203074,1573,2165115
1297,2019-02-01,3403,4 Ave & 9 St,40.6705135,-73.98876585,417,552056
1298,2019-02-01,3404,7 St & 5 Ave,40.6704922,-73.98541675,331,190896
1299,2019-02-01,3405,5 St & 6 Ave,40.6704836,-73.98208968,388,219662
1300,2019-02-01,3407,Union St & Nevins St,40.67909799721684,-73.98765474557877,472,448476
1301,2019-02-01,3408,Congress St & Clinton St,40.6881529,-73.99520919,803,495159
1302,2019-02-01,3409,Bergen St & Smith St,40.6867443,-73.99063168,1715,1079437
1303,2019-02-01,3410,Dean St & Hoyt St,40.6864442,-73.98759104,447,336847
1304,2019-02-01,3411,Bond St & Bergen St,40.6849668,-73.98620772,692,421401
1305,2019-02-01,3412,Pacific St & Nevins St,40.6853761,-73.98302136,564,383984
1306,2019-02-01,3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555,583,334072
1307,2019-02-01,3414,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,656,541856
1308,2019-02-01,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,485,331435
1309,2019-02-01,3416,7 Ave & Park Pl,40.6776147,-73.97324283,973,513348
1310,2019-02-01,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,719,445481
1311,2019-02-01,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,1166,619020
1312,2019-02-01,3419,Douglass St & 4 Ave,40.6792788,-73.98154004,587,398663
1313,2019-02-01,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,798,569617
1314,2019-02-01,3422,Columbia St & Degraw St,40.6859296,-74.00242364,496,564926
1315,2019-02-01,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,1415,2135654
1316,2019-02-01,3424,E 106 St & Lexington Ave,40.791976,-73.945993,303,220508
1317,2019-02-01,3425,2 Ave & E 104 St,40.7892105,-73.94370784,610,562897
1318,2019-02-01,3427,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,3170,2640118
1319,2019-02-01,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,2218,1309302
1320,2019-02-01,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,587,303253
1321,2019-02-01,3431,E 35 St & 3 Ave,40.746524,-73.977885,1028,779627
1322,2019-02-01,3432,NYCBS Depot - GOW,40.66906013501107,-73.99463653564453,30,43579
1323,2019-02-01,3434,W 88 St & West End Ave,40.79025417330419,-73.97718340158461,737,677201
1324,2019-02-01,3435,Grand St & Elizabeth St,40.718822,-73.99596,4147,3919280
1325,2019-02-01,3437,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,343,394060
1326,2019-02-01,3440,Fulton St & Adams St,40.69241829257847,-73.98949474096298,1654,1327687
1327,2019-02-01,3441,10 Hudson Yards,40.752957,-74.00264,263,202302
1328,2019-02-01,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,3484,2385810
1329,2019-02-01,3449,Eckford St & Engert Ave,40.72146256229816,-73.94800901412964,324,155993
1330,2019-02-01,3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,554,244445
1331,2019-02-01,3453,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,720,486451
1332,2019-02-01,3454,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,495,295751
1333,2019-02-01,3456,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,154,109259
1334,2019-02-01,3457,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,1495,1212482
1335,2019-02-01,3458,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,2514,1875966
1336,2019-02-01,3459,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,1860,1763322
1337,2019-02-01,3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,1624,1221203
1338,2019-02-01,3462,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344,629,481273
1339,2019-02-01,3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,2201,1445993
1340,2019-02-01,3466,W 45 St & 6 Ave,40.75668720603179,-73.98257732391357,5,5577
1341,2019-02-01,3467,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,1963,1496918
1342,2019-02-01,3469,India St & West St,40.73181401720966,-73.95995020866394,277,156231
1343,2019-02-01,3472,W 15 St & 10 Ave,40.74275382865903,-74.00747358798981,1649,1460682
1344,2019-02-01,3474,6 Ave & Spring St,40.7252556952547,-74.00412082672119,2399,1888563
1345,2019-02-01,3477,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.01062786579132,176,286772
1346,2019-02-01,3478,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863,221,616031
1347,2019-02-01,3486,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134,1235,734235
1348,2019-02-01,3490,E 116 St & 2 Ave,40.796879,-73.937261,229,210338
1349,2019-02-01,3491,E 118 St & 1 Ave,40.79747,-73.93504,398,332250
1350,2019-02-01,3492,E 118 St & Park Ave,40.8005385,-73.9419949,128,61397
1351,2019-02-01,3493,E 118 St & 3 Ave,40.799139,-73.9389152,299,155910
1352,2019-02-01,3494,E 115 St & Lexington Ave,40.797911,-73.9423,407,235820
1353,2019-02-01,3495,E 114 St & 1 Ave,40.7945663,-73.9362541,336,237501
1354,2019-02-01,3496,1 Ave & E 110 St,40.7923272,-73.9383,715,1283027
1355,2019-02-01,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,818,1295849
1356,2019-02-01,3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847,237,160624
1357,2019-02-01,3499,2 Ave & E 122 St,40.8006721,-73.9349,241,241211
1358,2019-02-01,3500,E 115 St & Madison Ave,40.7989445,-73.944846,222,194239
1359,2019-02-01,3501,E 118 St & Madison Ave,40.8014866,-73.9442507,344,204462
1360,2019-02-01,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,456,260044
1361,2019-02-01,3503,Madison Ave & E 120 St,40.80295,-73.942954,225,152962
1362,2019-02-01,3504,E 123 St & Lexington Ave,40.8029263,-73.9379,315,178807
1363,2019-02-01,3505,Lexington Ave & E 127 St,40.805726,-73.936322,192,1601918
1364,2019-02-01,3506,Lexington Ave & E 120 St,40.8013066,-73.9398167,241,166312
1365,2019-02-01,3507,Park Ave & E 124 St,40.8045555,-73.9396861,1523,1341047
1366,2019-02-01,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,774,454689
1367,2019-02-01,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,452,303122
1368,2019-02-01,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,377,285512
1369,2019-02-01,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,285,198657
1370,2019-02-01,3512,27 Ave & 4 St,40.7747175,-73.9337894,66,46996
1371,2019-02-01,3513,21 St & Hoyt Ave S,40.774645,-73.923706,57,46262
1372,2019-02-01,3514,Astoria Park S & Shore Blvd,40.7767,-73.927631,182,138634
1373,2019-02-01,3515,24 Ave & 26 St,40.774591,-73.918544,218,140220
1374,2019-02-01,3516,31 St & Astoria Blvd,40.7699176,-73.9184057,341,180406
1375,2019-02-01,3517,31 St & Hoyt Ave N,40.7711528,-73.9170074,299,188378
1376,2019-02-01,3518,Lenox Ave & W 126 St,40.808442,-73.9452087,677,2797195
1377,2019-02-01,3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,354,280245
1378,2019-02-01,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,1200,1018622
1379,2019-02-01,3522,37 St & 24 Ave,40.7701477,-73.9120938,144,100601
1380,2019-02-01,3523,24 Ave & 29 St,40.7729,-73.916142,129,61541
1381,2019-02-01,3524,19 St & 24 Ave,40.7774552,-73.9225403,211,144903
1382,2019-02-01,3525,23 Ave & 27 St,40.776165,-73.9153175,86,46153
1383,2019-02-01,3526,31 St & 23 Ave,40.7747878,-73.9125551,604,356585
1384,2019-02-01,3527,5 Ave & E 126 St,40.80698,-73.941747,277,354850
1385,2019-02-01,3528,Steinway St & 23 Ave,40.7713937,-73.9077436,183,138567
1386,2019-02-01,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,595,445613
1387,2019-02-01,3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,139,65311
1388,2019-02-01,3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,229,231192
1389,2019-02-01,3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,218,154271
1390,2019-02-01,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,521,419301
1391,2019-02-01,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,904,739007
1392,2019-02-01,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,458,339221
1393,2019-02-01,3536,W 116 St & Broadway,40.8082,-73.9641,559,491516
1394,2019-02-01,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,716,583044
1395,2019-02-01,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,694,629716
1396,2019-02-01,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,710,651778
1397,2019-02-01,3540,Morningside Ave & W 123 St,40.81,-73.9551508,393,419946
1398,2019-02-01,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,323,832348
1399,2019-02-01,3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,417,368222
1400,2019-02-01,3543,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358,164,116421
1401,2019-02-01,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,474,341891
1402,2019-02-01,3545,Broadway & W 122 St,40.8120562,-73.9612547,261,414601
1403,2019-02-01,3546,Pacific St & Classon Ave,40.6791944,-73.9587903,254,151034
1404,2019-02-01,3547,Broadway & Moylan Pl,40.8143256,-73.9590255,599,708190
1405,2019-02-01,3549,Grand Ave & Bergen St,40.678045,-73.962408,815,483053
1406,2019-02-01,3551,3 Ave & E 112 St,40.795508,-73.941606,230,201158
1407,2019-02-01,3552,W 113 St & Broadway,40.805973,-73.964928,546,444700
1408,2019-02-01,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,798,628968
1409,2019-02-01,3554,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,99,120433
1410,2019-02-01,3555,28 St & 41 Ave,40.751047,-73.93797,479,420091
1411,2019-02-01,3556,24 St & 41 Ave,40.7527085,-73.9397405,336,229701
1412,2019-02-01,3557,40 Ave & 9 St,40.75742,-73.945133,121,112446
1413,2019-02-01,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,736,505114
1414,2019-02-01,3559,21 St & 38 Ave,40.7576314,-73.9391224,51,36841
1415,2019-02-01,3560,28 St & 38 Ave,40.754876,-73.934326,212,114720
1416,2019-02-01,3561,37 Ave & 35 St,40.7531106,-73.9279917,163,127872
1417,2019-02-01,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,773,478227
1418,2019-02-01,3563,28 St & 36 Ave,40.757186,-73.932719,166,134165
1419,2019-02-01,3564,21 St & 36 Ave,40.7601853,-73.9362726,60,47560
1420,2019-02-01,3565,36 Ave & 10 St,40.7614376,-73.9411265,138,106206
1421,2019-02-01,3566,Crescent St & 35 Ave,40.7596276,-73.9321455,131,105565
1422,2019-02-01,3567,11 St & 35 Ave,40.7627442,-73.9391141,73,46738
1423,2019-02-01,3568,34 St & 35 Ave,40.7569332,-73.9262231,213,127261
1424,2019-02-01,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,343,176018
1425,2019-02-01,3570,35 Ave & 37 St,40.7557327,-73.9236611,234,170196
1426,2019-02-01,3571,Bedford Ave & Bergen St,40.676368,-73.952918,541,451086
1427,2019-02-01,3572,34 Ave & 38 St,40.756913,-73.921631,600,389125
1428,2019-02-01,3573,35 St & 34 Ave,40.7580583,-73.9242751,130,65664
1429,2019-02-01,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,597,369465
1430,2019-02-01,3575,Crescent St & 34 Ave,40.76108,-73.930562,255,141489
1431,2019-02-01,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,949,510702
1432,2019-02-01,3577,34 Ave & 21 St,40.7628138,-73.9342862,177,136259
1433,2019-02-01,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,349,228017
1434,2019-02-01,3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,369,268926
1435,2019-02-01,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,631,512292
1436,2019-02-01,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,768,493473
1437,2019-02-01,3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609,330,251519
1438,2019-02-01,3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,679,503299
1439,2019-02-01,3584,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,930,550386
1440,2019-02-01,3585,Union St & Bedford Ave,40.6691783,-73.9554162,163,136921
1441,2019-02-01,3586,34 Ave & 13 St,40.7638753,-73.9364848,98,66350
1442,2019-02-01,3587,Carroll St & Washington Ave,40.6686744,-73.9618148,135,81796
1443,2019-02-01,3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,296,262587
1444,2019-02-01,3589,Broadway & 12 St,40.7668,-73.9347774,173,132420
1445,2019-02-01,3590,Carroll St & Franklin Ave,40.6679411,-73.9588,113,84906
1446,2019-02-01,3591,21 St & 31 Dr,40.7659,-73.930819,248,159249
1447,2019-02-01,3592,Crescent St & Broadway,40.7633589,-73.9286471,252,144855
1448,2019-02-01,3593,31 St & Broadway,40.761584,-73.925921,508,308441
1449,2019-02-01,3595,35 St & Broadway,40.760339,-73.9222427,165,134334
1450,2019-02-01,3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,99,94306
1451,2019-02-01,3597,43 St & Broadway,40.7577284,-73.9166368,316,303210
1452,2019-02-01,3598,Newton Rd & 44 St,40.7595701,-73.9142678,161,147903
1453,2019-02-01,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,475,526910
1454,2019-02-01,3601,Sterling St & Bedford Ave,40.6627059,-73.9569115,123,147105
1455,2019-02-01,3602,31 Ave & 34 St,40.763154,-73.920827,347,215090
1456,2019-02-01,3603,31 Ave & 30 St,40.7647,-73.9240312,193,110652
1457,2019-02-01,3604,Rogers Ave & Sterling St,40.6630619,-73.9538746,199,262590
1458,2019-02-01,3605,31 Ave & Crescent St,40.7658346,-73.9265474,194,108865
1459,2019-02-01,3606,49 Ave & 21 St,40.74252,-73.948852,215,139064
1460,2019-02-01,3607,31 Ave & 14 St,40.7682,-73.9322662,147,87479
1461,2019-02-01,3608,5 St & 51 Ave,40.7423737,-73.9566,145,112216
1462,2019-02-01,3609,Vernon Blvd & 31 Ave,40.7692475,-73.9354504,193,128272
1463,2019-02-01,3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,217,154362
1464,2019-02-01,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,388,250257
1465,2019-02-01,3612,30 Ave & 21 St,40.7703743,-73.9286078,125,85405
1466,2019-02-01,3613,Center Blvd & 48 Ave,40.745038,-73.957539,311,177726
1467,2019-02-01,3614,Crescent St & 30 Ave,40.768692,-73.9249574,148,94633
1468,2019-02-01,3615,44 Dr & 21 St,40.748,-73.9460927,625,409775
1469,2019-02-01,3616,Steinway St & 28 Ave,40.7656251,-73.9136695,260,139910
1470,2019-02-01,3617,28 Ave & 35 St,40.7671,-73.9169858,231,144421
1471,2019-02-01,3618,27 St & Hunter St,40.7485,-73.941275,352,218232
1472,2019-02-01,3619,Newtown Ave & 23 St,40.7713615,-73.9246145,168,139959
1473,2019-02-01,3620,11 St & 43 Ave,40.7519071,-73.9479119,122,99104
1474,2019-02-01,3621,27 Ave & 9 St,40.7739825,-73.9309134,86,77069
1475,2019-02-01,3622,E 128 St & Madison Ave,40.80756,-73.939182,261,172895
1476,2019-02-01,3623,W 120 St & Claremont Ave,40.8109494,-73.9634,306,335189
1477,2019-02-01,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,679,409371
1478,2019-02-01,3629,Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928,316,1615864
1479,2019-02-01,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,654,508949
1480,2019-02-01,3631,Crown St & Bedford Ave,40.666563,-73.956741,147,129124
1481,2019-02-01,3637,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778351,813,479991
1482,2019-02-01,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,4425,3407130
1483,2019-02-01,3646,35 Ave & 10 St,40.76315481910373,-73.93985509872437,131,80904
1484,2019-02-01,3647,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,120,140629
1485,2019-02-01,3648,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,760,1188847
1486,2019-02-01,3649,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,231,283723
1487,2019-02-01,3653,31 St & 35 Ave,40.75820464696758,-73.92832159996033,123,72984
1488,2019-02-01,3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,176,134851
1489,2019-02-01,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,2610,1692773
1490,2019-02-01,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,1359,927355
1491,2019-02-01,3659,W 17 St & 9 Ave,40.74294891660091,-74.00413691997528,1560,1129082
1492,2019-02-01,3660,W 16 St & 8 Ave,40.74102150900266,-74.001384973526,4809,3157110
1493,2019-02-01,3661,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013,118,64096
1494,2019-02-01,3662,31 Ave & Steinway St,40.761293897289086,-73.916916847229,268,181242
1495,2019-02-01,3663,Sterling Pl & 7 Ave,40.67716489469059,-73.973827958107,111,100040
1496,2019-02-01,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,3032,2408582
1497,2019-02-01,3668,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,964,471638
1498,2019-02-01,3671,E 81 St & 2 Ave,40.77477944895728,-73.95427465438843,911,725188
1499,2019-02-01,3673,Dean St & Franklin Ave,40.67759206937376,-73.955637216568,509,382797
1500,2019-02-01,3674,Jay St & York St,40.70140317257725,-73.98672670125961,1766,1649694
1501,2019-02-01,3675,3 Ave & E 95 St,40.78459679884892,-73.94968539476395,519,312573
1502,2019-02-01,3676,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608,379,406723
1503,2019-02-01,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,2339,1518371
1504,2019-02-01,3684,W 12 St & W 4 St,40.73756121181137,-74.00398269295692,1747,1190731
1505,2019-02-01,3686,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246,2603,2636709
1506,2019-02-01,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,3496,2753163
1507,2019-02-01,3689,W 104 St & Amsterdam Ave,40.79904139288298,-73.96649479866028,438,378957
1508,2019-02-01,3690,Park Pl & Church St,40.71334184275907,-74.00935515761375,962,677397
1509,2019-02-01,3691,28 Ave & 44 St,40.76408932350688,-73.91065120697021,170,1490279
1510,2019-02-01,3692,5 St & Market St,40.6999974843885,-73.97440128028393,237,205625
1511,2019-02-01,3693,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,415,290161
1512,2019-02-01,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,1689,1556066
1513,2019-02-01,3699,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,1243,933325
1514,2019-02-01,3701,Cliff St & Fulton St,40.70831794366396,-74.00504082441329,1822,1451124
1515,2019-02-01,3704,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297,48,243372
1516,2019-02-01,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,2717,1827825
1517,2019-02-01,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,3931,2473673
1518,2019-02-01,3712,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,1289,905733
1519,2019-02-01,3714,Division Av & Hooper St,40.70684203101325,-73.9544353965357,453,1130337
1520,2019-02-01,3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,1667,916171
1521,2019-02-01,3716,40 Ave & Crescent St,40.7535992020056,-73.93795609474182,84,65730
1522,2019-02-01,3718,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,2518,1672934
1523,2019-02-01,3720,Wyckoff St & Bond St,40.68461653897949,-73.98721285164356,144,314240
1524,2019-02-01,3721,31 St & Newtown Ave,40.7675487799971,-73.9209334552288,326,269848
1525,2019-02-01,3723,Cadman Plaza E & Johnson St,40.69531727766904,-73.99015724658966,462,341478
1526,2019-02-01,3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,1469,1848111
1527,2019-02-01,3725,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,1165,737190
1528,2019-02-01,3726,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,264,429282
1529,2019-02-01,3727,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,240,144699
1530,2019-02-01,3728,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,424,318155
1531,2019-02-01,3733,Avenue C & E 18 St,40.730563,-73.973984,198,165333
1532,2019-02-01,3737,Stanton St & Norfolk St,40.720747,-73.986274,286,206063
1533,2019-02-01,3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252,48,29578
1534,2019-03-01,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3075,3481289
1535,2019-03-01,79,Franklin St & W Broadway,40.71911552,-74.00666661,1809,1437701
1536,2019-03-01,82,St James Pl & Pearl St,40.71117416,-74.00016545,861,646866
1537,2019-03-01,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,1069,1200834
1538,2019-03-01,119,Park Ave & St Edwards St,40.69608941,-73.97803415,220,178076
1539,2019-03-01,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,822,1396729
1540,2019-03-01,127,Barrow St & Hudson St,40.73172428,-74.00674436,4093,2954791
1541,2019-03-01,128,MacDougal St & Prince St,40.72710258,-74.00297088,4224,3973774
1542,2019-03-01,143,Clinton St & Joralemon St,40.69239502,-73.99337909,1750,1293438
1543,2019-03-01,144,Nassau St & Navy St,40.69839895,-73.98068914,674,2018198
1544,2019-03-01,146,Hudson St & Reade St,40.71625008,-74.0091059,2244,1633935
1545,2019-03-01,150,E 2 St & Avenue C,40.7208736,-73.98085795,2497,2791736
1546,2019-03-01,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,5211,4602786
1547,2019-03-01,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,1432,957406
1548,2019-03-01,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3571,2745393
1549,2019-03-01,164,E 47 St & 2 Ave,40.75323098,-73.97032517,2359,1808549
1550,2019-03-01,167,E 39 St & 3 Ave,40.7489006,-73.97604882,3524,2543886
1551,2019-03-01,168,W 18 St & 6 Ave,40.73971301,-73.99456405,5001,3433778
1552,2019-03-01,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,4738,3203155
1553,2019-03-01,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2928,2115893
1554,2019-03-01,195,Liberty St & Broadway,40.70905623,-74.01043382,2966,2689195
1555,2019-03-01,212,W 16 St & The High Line,40.74334935,-74.00681753,3447,2635528
1556,2019-03-01,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,562,683395
1557,2019-03-01,217,Old Fulton St,40.70277159,-73.99383605,1921,3054214
1558,2019-03-01,223,W 13 St & 7 Ave,40.73781509,-73.99994661,3975,2501846
1559,2019-03-01,224,Spruce St & Nassau St,40.71146364,-74.00552427,1378,1359917
1560,2019-03-01,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,1850,1410897
1561,2019-03-01,229,Great Jones St,40.72743423,-73.99379025,5201,3261454
1562,2019-03-01,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,3999,2810184
1563,2019-03-01,237,E 11 St & 2 Ave,40.73047309,-73.98672378,4289,3019889
1564,2019-03-01,238,Bank St & Washington St,40.7361967,-74.00859207,2162,1903329
1565,2019-03-01,239,Willoughby St & Fleet St,40.69196566,-73.9813018,2178,1342040
1566,2019-03-01,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,1092,814766
1567,2019-03-01,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,798,651852
1568,2019-03-01,243,Fulton St & Rockwell Pl,40.688226,-73.979382,830,658933
1569,2019-03-01,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,1395,861291
1570,2019-03-01,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,514,1127587
1571,2019-03-01,247,Perry St & Bleecker St,40.73535398,-74.00483091,1784,1377663
1572,2019-03-01,248,Laight St & Hudson St,40.72185379,-74.00771779,793,694930
1573,2019-03-01,249,Harrison St & Hudson St,40.71870987,-74.0090009,1275,1113851
1574,2019-03-01,251,Mott St & Prince St,40.72317958,-73.99480012,3333,3153066
1575,2019-03-01,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,2512,1949089
1576,2019-03-01,254,W 11 St & 6 Ave,40.73532427,-73.99800419,3159,2141786
1577,2019-03-01,257,Lispenard St & Broadway,40.71939226,-74.00247214,2956,2322019
1578,2019-03-01,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,1479,872708
1579,2019-03-01,259,South St & Whitehall St,40.70122128,-74.01234218,1547,1748153
1580,2019-03-01,260,Broad St & Bridge St,40.70365182,-74.01167797,590,520931
1581,2019-03-01,261,Johnson St & Gold St,40.69474881,-73.98362464,999,934884
1582,2019-03-01,262,Washington Park,40.6917823,-73.9737299,1036,564545
1583,2019-03-01,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,1495,1408299
1584,2019-03-01,265,Stanton St & Chrystie St,40.72229346,-73.99147535,2931,2587848
1585,2019-03-01,266,Avenue D & E 8 St,40.72368361,-73.97574813,1576,1441208
1586,2019-03-01,267,Broadway & W 36 St,40.75097711,-73.98765428,3038,2419118
1587,2019-03-01,268,Howard St & Centre St,40.71910537,-73.99973337,3035,2223730
1588,2019-03-01,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,1444,1001376
1589,2019-03-01,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,1220,1858457
1590,2019-03-01,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,813,500265
1591,2019-03-01,276,Duane St & Greenwich St,40.71748752,-74.0104554,1375,1016440
1592,2019-03-01,278,Concord St & Bridge St,40.69766564,-73.98476437,553,473102
1593,2019-03-01,279,Peck Slip & Front St,40.707873,-74.00167,2013,2274067
1594,2019-03-01,280,E 10 St & 5 Ave,40.73331967,-73.99510132,2298,1633370
1595,2019-03-01,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,5105,6544847
1596,2019-03-01,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,1250,1222411
1597,2019-03-01,285,Broadway & E 14 St,40.73454567,-73.99074142,7085,4396346
1598,2019-03-01,289,Monroe St & Classon Ave,40.6845683,-73.95881081,606,713669
1599,2019-03-01,291,Madison St & Montgomery St,40.713126,-73.984844,1389,936665
1600,2019-03-01,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,5995,4058476
1601,2019-03-01,295,Pike St & E Broadway,40.71406667,-73.99293911,2067,1472215
1602,2019-03-01,296,Division St & Bowery,40.71413089,-73.9970468,2329,2399204
